date,realized_var,vix_forecast,garch_forecast,intra_forecast,blair_forecast,regime_forecast
2022-12-13,0.0002565573744733,7.924599859116221e-05,7.773080613299706e-05,7.051059491895863e-05,7.654954222406388e-05,7.046587501337645e-05
2022-12-14,0.0001741711130497,6.227218012804051e-05,7.177176522770714e-05,0.0002565573744733,6.460693618239633e-05,6.004795171407439e-05
2022-12-15,0.0001462814635673,8.248126459483939e-05,6.849640582502364e-05,0.0001741711130497,7.27894399109784e-05,7.136113405234111e-05
2022-12-16,9.611100501541507e-05,7.958920829606457e-05,0.00012419971451258088,0.0001462814635673,0.00010416282229357198,0.00010398363408208177
2022-12-19,7.399280200025567e-05,7.7126290406015e-05,0.00011751819506476733,9.611100501541507e-05,9.900761468046513e-05,9.88905355759306e-05
2022-12-20,4.4969646424382314e-05,6.57033578387607e-05,0.00010824585775972084,7.399280200025567e-05,8.787501182433622e-05,8.770700204921967e-05
2022-12-21,6.117311081497367e-05,4.9290283976357644e-05,9.31286710339495e-05,4.4969646424382314e-05,7.082617851427197e-05,7.044308571785122e-05
2022-12-22,0.0001959264442089,7.152960998359681e-05,8.837835817535597e-05,6.117311081497367e-05,7.9087296973793e-05,7.928181998201832e-05
2022-12-23,5.879529001330537e-05,5.8354174784220724e-05,9.799284478844339e-05,0.0001959264442089,7.817231532264973e-05,7.796784072209052e-05
2022-12-27,2.747946334904284e-05,6.756146101429439e-05,8.71853418231021e-05,5.879529001330537e-05,7.640539432900985e-05,7.653466015560426e-05
2022-12-28,0.0001130767246375,7.349478946553797e-05,7.91580625889488e-05,2.747946334904284e-05,7.464571213830941e-05,7.498521113553476e-05
2022-12-29,6.832791403883473e-05,6.504699556843153e-05,8.45808328251041e-05,0.0001130767246375,7.362610774640356e-05,7.378012987325004e-05
2022-12-30,3.858230917698179e-05,6.77846696658641e-05,8.498648978099635e-05,6.832791403883473e-05,7.522560838258507e-05,7.541900210429005e-05
2023-01-03,0.0001734615764408,8.30394781253642e-05,7.658803244331692e-05,3.858230917698179e-05,7.787592283542621e-05,7.401065883670217e-05
2023-01-04,8.037661022294489e-05,7.20148411344346e-05,7.103321126641556e-05,0.0001734615764408,6.911712019430374e-05,6.67424775787965e-05
2023-01-05,3.4405990317117644e-05,7.758968973533828e-05,6.693395034708892e-05,8.037661022294489e-05,6.947624614242497e-05,6.884484179637116e-05
2023-01-06,0.0002263010471633,6.142501011645129e-05,7.422646502713304e-05,3.4405990317117644e-05,6.572593456875536e-05,6.576609064936502e-05
2023-01-09,8.490302371765203e-05,7.162814686180933e-05,8.361912888520161e-05,0.0002263010471633,7.630698473795636e-05,7.670272184954841e-05
2023-01-10,4.294478933104274e-05,5.515064183197175e-05,7.508196773062405e-05,8.490302371765203e-05,6.309673120686061e-05,6.330098592014859e-05
2023-01-11,3.9884638939828285e-05,6.1028410331080684e-05,6.978867408332684e-05,4.294478933104274e-05,6.290787453750204e-05,6.001030744431057e-05
2023-01-12,8.303373685539029e-05,3.582489617232469e-05,6.92218200233958e-05,3.9884638939828285e-05,5.005139281478854e-05,4.993416205625598e-05
2023-01-13,7.227472570637327e-05,3.09246850461597e-05,6.417524870122388e-05,8.303373685539029e-05,4.4650535366009135e-05,4.455933723796477e-05
2023-01-17,2.1412310087128803e-05,4.159390275482312e-05,6.038404558499964e-05,7.227472570637327e-05,4.772090761653235e-05,4.678570442754159e-05
2023-01-18,0.000175467084961,5.242389479995103e-05,5.7249385204552385e-05,2.1412310087128803e-05,5.125528445850025e-05,5.195760891828682e-05
2023-01-19,3.3097036971328714e-05,5.462533206221554e-05,7.65579275802021e-05,0.000175467084961,6.369621840423305e-05,6.382809175318393e-05
2023-01-20,0.0001313527320885,4.699502099300261e-05,7.471003307440227e-05,3.3097036971328714e-05,5.881851314328758e-05,5.890461701090813e-05
2023-01-23,0.000102948884698,4.6608785947154646e-05,7.905087228964085e-05,0.0001313527320885,6.117764271845996e-05,6.124319141428839e-05
2023-01-24,2.6168699780360033e-05,4.0032589502835366e-05,7.587352805538053e-05,0.000102948884698,5.6043009691306594e-05,5.605870069805875e-05
2023-01-25,0.0001128981799411,3.870456534840243e-05,6.903145903438254e-05,2.6168699780360033e-05,5.135355385989883e-05,5.1409304449761925e-05
2023-01-26,5.157626933845814e-05,3.509591304646963e-05,6.362887179294952e-05,0.0001128981799411,4.638288964934374e-05,4.6512930505612e-05
2023-01-27,4.506487596558641e-05,3.282578312046307e-05,6.310373061698061e-05,5.157626933845814e-05,4.4946753444253046e-05,4.497783407771794e-05
2023-01-30,5.156105445411423e-05,4.810689958948895e-05,5.929494484042247e-05,4.506487596558641e-05,5.028532372424958e-05,5.0139441451680484e-05
2023-01-31,7.07861213233459e-05,4.216069767002268e-05,7.12898183103866e-05,5.156105445411423e-05,5.439349567439336e-05,5.4526840903444404e-05
2023-02-01,0.000268884673101,2.6308537340540915e-05,7.181993282830119e-05,7.07861213233459e-05,4.68408229420096e-05,4.6643805803674356e-05
2023-02-02,5.95409351816173e-05,3.5324984068159285e-05,6.937962639002648e-05,0.000268884673101,4.989304222564148e-05,5.0128763352143586e-05
2023-02-03,7.280121517339121e-05,3.122341503201377e-05,7.041989214879431e-05,5.95409351816173e-05,4.8476552163502293e-05,4.862587592317006e-05
2023-02-06,2.0861496671827573e-05,4.280550809509729e-05,7.456176092984055e-05,7.280121517339121e-05,5.6650664200183624e-05,5.700072091182699e-05
2023-02-07,0.0001641251743102,3.460240504908782e-05,7.152631514357522e-05,2.0861496671827573e-05,5.079776793355625e-05,5.098591911013948e-05
2023-02-08,4.307481803819154e-05,4.5064614608313584e-05,7.07454997907618e-05,0.0001641251743102,5.5515124928582005e-05,5.6058584203445654e-05
2023-02-09,0.0001597624981819,5.716541948695577e-05,7.623839225601621e-05,4.307481803819154e-05,6.473885203797761e-05,6.545663921615209e-05
2023-02-10,2.444668482996971e-05,5.5188519384674443e-05,7.661461484946944e-05,0.0001597624981819,6.397677874810817e-05,6.474133992767964e-05
2023-02-13,4.5505695697947695e-05,5.296820340123071e-05,6.996318461017698e-05,2.444668482996971e-05,5.895004050290719e-05,5.973716634878386e-05
2023-02-14,8.87963594287728e-05,3.7316802571320904e-05,6.84530540759667e-05,4.5505695697947695e-05,5.032155062178625e-05,5.087735182319995e-05
2023-02-15,4.125916857047547e-05,3.0337833830818643e-05,6.351277384807295e-05,8.87963594287728e-05,4.395520630337676e-05,4.453720082645349e-05
2023-02-16,4.719799899390064e-05,5.105959447099025e-05,5.9820598352535135e-05,4.125916857047547e-05,5.200851514071343e-05,5.1247507185156014e-05
2023-02-17,2.4586771277333383e-05,4.9368755130790064e-05,7.383121507749361e-05,4.719799899390064e-05,5.944884310361476e-05,6.0351642317840204e-05
2023-02-21,7.27863042292759e-05,8.333670565834995e-05,6.833555975197788e-05,2.4586771277333383e-05,7.297973054957729e-05,7.140822051715203e-05
2023-02-22,3.6973907687709154e-05,7.590832250750797e-05,9.966407330157871e-05,7.27863042292759e-05,8.780889840561215e-05,8.895738221024007e-05
2023-02-23,7.881455768770364e-05,6.194515220996364e-05,8.808121996412055e-05,3.6973907687709154e-05,7.406417546210226e-05,7.509050631761788e-05
2023-02-24,2.843981929470667e-05,6.826594784215077e-05,7.965973117112755e-05,7.881455768770364e-05,7.221458480460486e-05,7.340849547853167e-05
2023-02-27,4.4733826735650554e-05,5.964967473234924e-05,8.159476646262083e-05,2.843981929470667e-05,6.909537203230844e-05,7.003236442170857e-05
2023-02-28,1.849034219930459e-05,5.67170246675821e-05,7.41515483994269e-05,4.4733826735650554e-05,6.325012756721927e-05,6.422224882737125e-05
2023-03-01,2.462085564596003e-05,5.521630422339357e-05,6.875007616849465e-05,1.849034219930459e-05,5.931976921732364e-05,5.594194170738131e-05
2023-03-02,9.038833862898056e-05,4.4079746822397445e-05,6.569004794486236e-05,2.462085564596003e-05,5.200425639265163e-05,4.887205331659973e-05
2023-03-03,6.292444695490071e-05,3.2413922522981986e-05,6.312205293458985e-05,9.038833862898056e-05,4.47149738907179e-05,4.536056596456323e-05
2023-03-06,2.509688176722249e-05,3.3667323718327604e-05,6.705888797382283e-05,6.292444695490071e-05,4.765860077392658e-05,4.829123508885149e-05
2023-03-07,0.0001086605541977,4.404960031652855e-05,6.24634365143531e-05,2.509688176722249e-05,5.007961966636617e-05,4.798145861654874e-05
2023-03-08,2.133545209056707e-05,3.89144557043522e-05,7.936309051084213e-05,0.0001086605541977,5.751064846879876e-05,5.804496170140428e-05
2023-03-09,0.000273398007893,7.954901385322539e-05,7.215655862195371e-05,2.133545209056707e-05,7.335205161392597e-05,7.026703748921598e-05
2023-03-10,0.0001834454329138,0.00010864223875719297,9.639939460983722e-05,0.000273398007893,0.00010203011206243057,0.00010350122807412457
2023-03-13,0.0002243518884227,0.0001332509061906096,0.00010382661697194205,0.0001834454329138,0.00011859625469461517,0.0001205562812023095
2023-03-14,9.583514430761636e-05,9.414700327527547e-05,9.16828161506127e-05,0.0002243518884227,9.20567539598318e-05,9.35921791395569e-05
2023-03-15,7.572449576345883e-05,0.00012767350519378974,8.990678681852673e-05,9.583514430761636e-05,0.00010763128279046498,0.00010176691783719661
2023-03-16,0.0002370777053941,8.439613747228465e-05,8.47309923456957e-05,7.572449576345883e-05,8.311947066683628e-05,8.453651679038019e-05
2023-03-17,7.758387350417431e-05,0.00011859861356996902,8.563711112695126e-05,0.0002370777053941,0.00010059941478754706,9.556926984233289e-05
2023-03-20,3.673560392361392e-05,9.96798347708082e-05,8.773409023046176e-05,7.758387350417431e-05,9.244558572127941e-05,8.565172765204818e-05
2023-03-21,3.252357205377769e-05,6.438234334758018e-05,8.119252794333102e-05,3.673560392361392e-05,7.10980762000747e-05,7.219054259744843e-05
2023-03-22,0.0002421359343814,7.503543980613365e-05,7.865539632612333e-05,3.252357205377769e-05,7.4881897739098e-05,6.967813570403614e-05
2023-03-23,0.0001802971736987,7.956714376636732e-05,9.550435295029877e-05,0.0002421359343814,8.703482351306761e-05,8.790294537053881e-05
2023-03-24,9.388012588689266e-05,6.88652493770006e-05,8.538206839878691e-05,0.0001802971736987,7.576053660260081e-05,7.664390540209209e-05
2023-03-27,2.5218877642017185e-05,5.538980365474088e-05,7.806475603897054e-05,9.388012588689266e-05,6.477267270332105e-05,6.548146765772828e-05
2023-03-28,1.756174237934887e-05,4.8192893741779046e-05,7.178581672912547e-05,2.5218877642017185e-05,5.750852590526125e-05,5.812093343247142e-05
2023-03-29,2.1584367594899705e-05,3.8847777290744786e-05,6.676450219829089e-05,1.756174237934887e-05,4.992232720512702e-05,5.035926512808578e-05
2023-03-30,1.4616394059531535e-05,3.774474536453762e-05,6.83138013050405e-05,2.1584367594899705e-05,5.0288615158253665e-05,5.065070958250438e-05
2023-03-31,6.441378247220771e-05,3.4322017152103584e-05,6.474039541665837e-05,1.4616394059531535e-05,4.648789595827761e-05,4.680384879853077e-05
2023-04-03,1.776847897968232e-05,3.276805505831852e-05,6.691681953926778e-05,6.441378247220771e-05,4.700265251632525e-05,4.726493255996761e-05
2023-04-04,4.569271141035373e-05,3.7433741284291964e-05,6.31015350138056e-05,1.776847897968232e-05,4.7061313320447016e-05,4.5598970633601725e-05
2023-04-05,1.5899749345406745e-05,3.825808367097844e-05,6.25029070236997e-05,4.569271141035373e-05,4.7115883790085886e-05,4.5850652963667304e-05
2023-04-06,3.03087966299357e-05,3.106705311802371e-05,5.972454149157467e-05,1.5899749345406745e-05,4.191934412499835e-05,4.0998428369366024e-05
2023-04-10,2.9422794460653884e-05,3.6967772743788134e-05,5.7375861696815016e-05,3.03087966299357e-05,4.345353029818327e-05,4.367755075636214e-05
2023-04-11,9.991235536777438e-06,3.829839825768839e-05,5.5186860438552293e-05,2.9422794460653884e-05,4.2821859289001555e-05,4.38163789291389e-05
2023-04-12,4.801883165131962e-05,3.8123188073608256e-05,5.340947171077212e-05,9.991235536777438e-06,4.168887979568608e-05,4.3248439914910845e-05
2023-04-13,5.483575854284023e-05,2.475265411311164e-05,5.3429442503255995e-05,4.801883165131962e-05,3.5080122830121314e-05,3.6062095108987656e-05
2023-04-14,5.263383984263699e-05,1.7641319102485852e-05,5.704461356463188e-05,5.483575854284023e-05,3.3692397289376915e-05,3.37262006228795e-05
2023-04-17,1.7161749564666877e-05,1.6499802292354892e-05,5.528095311383238e-05,5.263383984263699e-05,3.208880530946986e-05,3.198502599755698e-05
2023-04-18,1.7716544679281595e-05,1.5312254348550155e-05,5.380521964415423e-05,1.7161749564666877e-05,3.06282995282399e-05,3.094474856159445e-05
2023-04-19,1.652383718751149e-05,1.1841144371162785e-05,5.236066856912733e-05,1.7716544679281595e-05,2.805975219621177e-05,2.863137267439727e-05
2023-04-20,2.4425704008388272e-05,1.84739327504167e-05,5.117378381771786e-05,1.652383718751149e-05,3.064031551801767e-05,3.193580775864343e-05
2023-04-21,1.236718060168787e-05,1.4625848706657393e-05,5.316135986082928e-05,2.4425704008388272e-05,2.99030458332833e-05,3.027329193968462e-05
2023-04-24,1.2837613631193685e-05,1.5690538613802655e-05,5.180495362644809e-05,1.236718060168787e-05,2.962701844111394e-05,2.9943292928735038e-05
2023-04-25,6.505956592191744e-05,3.4308309663304816e-05,5.0749513337028767e-05,1.2837613631193685e-05,3.8227801119889256e-05,3.999489273649682e-05
2023-04-26,3.5405821138390835e-05,3.510902870161726e-05,7.084376747695739e-05,6.505956592191744e-05,5.0449405266676166e-05,5.111729916688907e-05
2023-04-27,8.474732245434454e-05,1.6845289142882975e-05,6.67363331351233e-05,3.5405821138390835e-05,3.8979770471549144e-05,3.932878203157895e-05
2023-04-28,3.853205061521434e-05,5.464483779255731e-06,7.257995672784965e-05,8.474732245434454e-05,3.679409512709135e-05,3.68197767782244e-05
2023-05-01,1.0753697572258204e-05,8.146517562488641e-06,6.917804292003648e-05,3.853205061521434e-05,3.61157260768031e-05,3.6256919027937715e-05
2023-05-02,0.0001171660768852,2.40342245716037e-05,6.455134398507e-05,1.0753697572258204e-05,4.123119425574034e-05,4.168220236611724e-05
2023-05-03,7.512557320369166e-05,2.979714235113799e-05,7.17296423442676e-05,0.0001171660768852,4.831907736025626e-05,4.852534072764899e-05
2023-05-04,2.5718941932574277e-05,4.866330047214901e-05,7.068977541910939e-05,7.512557320369166e-05,5.707691564366663e-05,5.779955447219174e-05
2023-05-05,8.261216041250907e-05,1.8262007465109943e-05,7.002013888909158e-05,2.5718941932574277e-05,4.1596902825295846e-05,4.153750026628774e-05
2023-05-08,7.21831010920761e-06,1.6258210895581363e-05,7.411598422248043e-05,8.261216041250907e-05,4.301655128865451e-05,4.2857421287208555e-05
2023-05-09,3.981409661599031e-06,2.3296259772305275e-05,6.863870624580461e-05,7.21831010920761e-06,4.3281133993577845e-05,4.335589009979328e-05
2023-05-10,6.491317858862796e-05,1.5779670197599148e-05,6.592333498555221e-05,3.981409661599031e-06,3.795390860182587e-05,3.787368881250747e-05
2023-05-11,1.173812703077687e-05,1.5731517412266036e-05,6.268831250328972e-05,6.491317858862796e-05,3.6042622445259484e-05,3.606386028440623e-05
2023-05-12,4.2275480429163294e-05,1.6661204225248277e-05,5.976516106745257e-05,1.173812703077687e-05,3.4788400406368495e-05,3.487890482666424e-05
2023-05-15,2.033634889230212e-05,1.7518710818425554e-05,5.73942862093818e-05,4.2275480429163294e-05,3.3820048011281404e-05,3.39731106562786e-05
2023-05-16,1.399425825052321e-05,2.60637079163416e-05,5.5540113937990993e-05,2.033634889230212e-05,3.6971897189758354e-05,3.701647268171447e-05
2023-05-17,5.4864628458445707e-05,1.5047894629795819e-05,5.699388165758039e-05,1.399425825052321e-05,3.2360463932153235e-05,3.281026785614043e-05
2023-05-18,4.900947862061999e-05,7.5252200917538726e-06,5.8632989222154105e-05,5.4864628458445707e-05,2.9598447463445674e-05,2.9865449178758326e-05
2023-05-19,2.1912560141428425e-05,1.457324413015051e-05,5.861935216824323e-05,4.900947862061999e-05,3.309249581873871e-05,3.3568117676866415e-05
2023-05-22,1.7889169718269e-05,1.8416667777129692e-05,5.646232017142648e-05,2.1912560141428425e-05,3.372948688371562e-05,3.435779791656832e-05
2023-05-23,3.87115839442637e-05,3.1610417214215064e-05,5.454263666607284e-05,1.7889169718269e-05,3.91424231830795e-05,3.924278241567257e-05
2023-05-24,1.7858398138547464e-05,4.7749748827442464e-05,6.301766487237539e-05,3.87115839442637e-05,5.212926104054929e-05,5.032335123124732e-05
2023-05-25,2.7186315045852155e-05,3.791666397458064e-05,6.403140888951693e-05,1.7858398138547464e-05,4.7849802724701436e-05,4.500920497929857e-05
2023-05-26,6.624548011402055e-05,2.549045963128068e-05,6.279243691331013e-05,2.7186315045852155e-05,4.0956561959589626e-05,4.153866495727769e-05
2023-05-30,3.0800809939851004e-05,2.063100595158742e-05,6.396940981037719e-05,6.624548011402055e-05,3.9237794478920766e-05,3.9697978754097046e-05
2023-05-31,1.7702731089172295e-05,2.539502772276317e-05,6.043168777962513e-05,3.0800809939851004e-05,3.952189984365615e-05,4.0156411126329574e-05
